,cumOOI_index,kepid,prob0,prob1
1769,6902,9285265,0.05157575849247819,0.9484242415075224
1265,5386,6508221,0.05193628911511893,0.9480637108848815
2410,9505,8613535,0.052394935478612285,0.9476050645213879
1200,4999,5621333,0.05241201229731108,0.9475879877026896
1006,4416,9479306,0.05250045209232307,0.9474995479076767
1134,4755,10935993,0.05250726693736293,0.9474927330626371
2355,9272,11358305,0.05264330923518021,0.9473566907648194
1607,6631,9935983,0.05264330923518021,0.9473566907648194
2419,9539,4548098,0.052974402698771,0.9470255973012293
1135,4756,5257082,0.053025914696757506,0.9469740853032425
2149,8403,8807057,0.05330997590184687,0.9466900240981527
2175,8520,8105719,0.05331966623291647,0.9466803337670829
904,4169,10585749,0.05367294045703809,0.9463270595429623
1369,5987,6543192,0.05376264197566385,0.9462373580243364
1947,7495,11288492,0.053832867152010855,0.9461671328479888
1563,6529,8009811,0.054498482049549095,0.9455015179504511
701,3380,10843431,0.05449893426265389,0.945501065737346
850,4013,8324518,0.054682250460728825,0.9453177495392713
1113,4692,3122872,0.05566981359180009,0.9443301864081999
2093,8194,3937814,0.05611997509200453,0.9438800249079957
1009,4425,8349399,0.05702188882363091,0.9429781111763694
2044,8007,11705004,0.057030670862682334,0.9429693291373172
1182,4948,5460434,0.057034022732489656,0.9429659772675102
1792,6951,9093086,0.05705308409331258,0.9429469159066876
478,2398,4935172,0.058056718683789615,0.9419432813162104
1906,7313,7289338,0.05823846307047454,0.941761536929525
1780,6919,8158127,0.05823846307047454,0.941761536929525
1112,4689,5308296,0.059571796403807865,0.9404282035961917
1094,4636,8094120,0.05971538161904911,0.9402846183809511
1984,7655,10450504,0.0599051297371412,0.9400948702628584
951,4275,5687700,0.0599051297371412,0.9400948702628584
963,4299,10662202,0.060038463070474536,0.9399615369295251
2109,8246,8773015,0.06040326753974827,0.9395967324602513
648,3071,6268648,0.06053660087308161,0.939463399126918
809,3903,6290935,0.060768165094766464,0.939231834905234
1105,4672,6520519,0.06137179640380787,0.9386282035961917
1857,7157,6221385,0.06227870879625338,0.9377212912037463
1024,4457,10384298,0.06241147906097345,0.9375885209390267
2414,9520,9938836,0.06250770985744192,0.9374922901425579
1295,5660,7613620,0.06313585165339623,0.9368641483466035
1032,4471,8320630,0.06316862426298232,0.9368313757370179
1948,7497,11296724,0.06413585165339623,0.9358641483466035
1196,4987,9843517,0.06519629752337043,0.9348037024766296
1092,4631,4270799,0.06523349040552931,0.934766509594471
299,1792,3440978,0.0652786967966547,0.9347213032033456
1619,6665,9993683,0.06659939677479775,0.9334006032252026
970,4315,5003670,0.06672105385250147,0.9332789461474988
559,2706,8581240,0.06698783567113263,0.9330121643288679
2329,9184,11032748,0.06721591394543905,0.9327840860545612
1573,6552,10933306,0.06781635981060385,0.9321836401893964
876,4103,10467714,0.06796972880001227,0.9320302711999878
1353,5944,4135912,0.06885511504600611,0.9311448849539944
2333,9203,6106046,0.07023543002948476,0.9297645699705155
1810,6993,5511659,0.07029227780285571,0.9297077221971448
843,3997,5881813,0.07046507243261699,0.9295349275673827
2080,8147,5597361,0.07046507243261699,0.9295349275673827
1283,5544,9205938,0.07057098907242747,0.9294290109275727
898,4157,8196226,0.07117115093094174,0.9288288490690582
1621,6669,7204233,0.07136894792210811,0.928631052077892
1912,7332,7620413,0.07161184551245618,0.9283881544875443
965,4303,7515336,0.07162140801312632,0.9283785919868734
1357,5954,5443320,0.07169106447521305,0.9283089355247872
896,4153,6070337,0.07206318395129775,0.9279368160487025
470,2363,11098013,0.0726090168577516,0.9273909831422484
789,3821,11081504,0.07271106430890324,0.9272889356910969
1972,7599,10396708,0.07293506670897594,0.9270649332910241
2408,9503,8226050,0.073034787019291,0.9269652129807087
669,3219,6716545,0.07313336793790798,0.9268666320620925
1022,4455,5769810,0.07329482634760581,0.9267051736523939
1330,5894,5283728,0.07419926183504154,0.9258007381649587
125,986,6946199,0.07453425199647924,0.9254657480035208
2159,8458,11904704,0.0745462808959566,0.9254537191040431
1746,6873,11152511,0.07560574222888711,0.9243942577711134
716,3466,10972902,0.07609148946636757,0.9239085105336325
1195,4986,6277410,0.07614045218147991,0.9238595478185203
2179,8533,2854181,0.07725517718364419,0.9227448228163561
1485,6352,7662502,0.07725666618989076,0.9227433338101095
1078,4591,6767227,0.07754057724595784,0.9224594227540424
1187,4962,11922778,0.07895054282619987,0.9210494571738005
1364,5969,1865864,0.07996292601831917,0.920037073981681
1902,7280,1718189,0.08014556881923533,0.9198544311807649
1058,4540,8874090,0.08092354975739996,0.9190764502426004
813,3916,6103377,0.08092958861160005,0.9190704113883996
984,4344,6839010,0.08092958861160005,0.9190704113883996
2340,9222,9210820,0.08092958861160005,0.9190704113883996
2214,8662,6128245,0.08092958861160005,0.9190704113883996
1776,6910,9947653,0.08092958861160005,0.9190704113883996
1859,7164,11566064,0.08092958861160005,0.9190704113883996
1320,5854,9602613,0.08118506946330471,0.9188149305366958
634,2972,4548011,0.08142772641420712,0.9185722735857925
780,3784,7673841,0.08192958861160003,0.9180704113883996
2267,8879,5295206,0.08192958861160003,0.9180704113883996
1835,7078,10964440,0.08192958861160003,0.9180704113883996
1580,6570,9839030,0.08207244575445717,0.9179275542455425
2020,7890,2837111,0.08207244575445717,0.9179275542455425
1050,4510,8360041,0.08226200367128783,0.9177379963287119
1911,7331,5531953,0.08226292194493338,0.9177370780550662
45,406,3554031,0.08234386174791669,0.9176561382520835
868,4067,8890924,0.08242772641420712,0.9175722735857925
1153,4825,8644365,0.0829866711744455,0.917013328825555
1141,4778,5687986,0.08373911242112386,0.9162608875788759
1797,6962,3747817,0.08392958861160005,0.9160704113883996
811,3911,9349757,0.08540577908779054,0.9145942209122091
2133,8337,9837013,0.08553745127681418,0.9144625487231864
2246,8767,6867219,0.08573911242112386,0.9142608875788759
2319,9164,10536241,0.08582697719452174,0.9141730228054779
1986,7678,5193439,0.0862349819145513,0.913765018085449
1805,6987,9828127,0.08682697719452176,0.9131730228054779
1070,4569,7771181,0.08682697719452175,0.9131730228054779
945,4259,11181260,0.08691419899338182,0.9130858010066184
278,1720,8013439,0.0869509067285685,0.9130490932714319
2154,8423,8105398,0.08705989164190309,0.9129401083580966
1944,7482,9397900,0.08765753005681662,0.9123424699431831
2032,7949,11129738,0.0880262518396533,0.9119737481603472
105,852,4077526,0.08803298518929815,0.911967014810702
546,2660,11618601,0.08864910878976703,0.9113508912102333
641,3012,8121310,0.08883766941968087,0.9111623305803188
1932,7409,6768616,0.08894625527826672,0.911053744721733
667,3207,10157458,0.08906500881710343,0.9109349911828969
903,4167,4073017,0.0896129219449334,0.9103870780550664
2011,7861,8091197,0.08969625527826672,0.910303744721733
1206,5025,6043538,0.08969625527826672,0.910303744721733
1385,6045,6875342,0.09036054783468835,0.9096394521653114
2309,9084,4742452,0.0905325158800893,0.9094674841199109
1128,4733,4670361,0.09069625527826672,0.909303744721733
681,3302,8216763,0.09102721450135501,0.9089727854986447
972,4320,10873178,0.09153534941647876,0.9084646505835215
608,2877,7609553,0.09169625527826672,0.908303744721733
2362,9298,8439949,0.09169625527826672,0.908303744721733
2330,9193,4572728,0.09169625527826672,0.908303744721733
914,4189,8332521,0.09169625527826672,0.908303744721733
1447,6232,6203955,0.09169625527826672,0.908303744721733
1117,4699,12416597,0.09169625527826672,0.908303744721733
1940,7469,6853172,0.09169625527826672,0.908303744721733
1624,6673,7213311,0.09169625527826672,0.908303744721733
2380,9371,8637903,0.09169625527826672,0.908303744721733
2056,8067,9026749,0.09183911242112386,0.9081608875788759
1053,4530,7094944,0.09199006711007068,0.908009932889929
1332,5902,6366559,0.09212766828740696,0.9078723317125927
710,3437,10610039,0.0921724457544572,0.9078275542455425
877,4105,4141593,0.09219251708444068,0.9078074829155598
2204,8634,11176166,0.0923629219449334,0.9076370780550663
126,987,6946199,0.09243967717916483,0.9075603228208352
720,3493,2696205,0.0926724457544572,0.9073275542455425
2318,9161,5894182,0.09269625527826673,0.907303744721733
1388,6065,5734702,0.09269625527826673,0.907303744721733
2336,9213,11443757,0.09269625527826673,0.907303744721733
2195,8589,5702770,0.09269625527826673,0.907303744721733
1961,7553,2301068,0.09269625527826673,0.907303744721733
869,4075,4054784,0.09269625527826673,0.907303744721733
712,3449,11284772,0.09283911242112387,0.9071608875788759
674,3261,8320630,0.09283911242112387,0.9071608875788759
1014,4435,9110610,0.09300577908779054,0.9069942209122092
1799,6969,5613330,0.09319439308087381,0.9068056069191259
1008,4424,4996057,0.09319439308087381,0.9068056069191259
2207,8639,8145958,0.09336292194493341,0.9066370780550663
473,2375,10397751,0.09336292194493341,0.9066370780550663
572,2762,6357290,0.09362560227376271,0.9063743977262373
2361,9293,6887030,0.09365316767071223,0.9063468323292875
1434,6184,4953262,0.0936724457544572,0.9063275542455425
1874,7215,9605514,0.0936724457544572,0.9063275542455425
2360,9291,6531617,0.0936724457544572,0.9063275542455425
1230,5094,6619815,0.09371230082271398,0.9062876991772865
1394,6096,5859725,0.09450577908779054,0.9054942209122092
802,3868,7673192,0.09459364386118843,0.9054063561388113
2050,8047,9025739,0.09459364386118843,0.9054063561388113
2048,8011,3346543,0.09459364386118843,0.9054063561388113
2124,8305,5602588,0.09459364386118843,0.9054063561388113
2153,8421,10680424,0.09459364386118843,0.9054063561388113
1012,4433,5645170,0.09459364386118843,0.9054063561388113
2171,8509,11244571,0.09459364386118843,0.9054063561388113
1734,6854,12554212,0.09494573587344098,0.9050542641265594
2128,8319,10397751,0.09550967539081961,0.9044903246091808
863,4054,8345384,0.09565965614328581,0.9043403438567147
705,3401,9588822,0.09573650100404558,0.9042634989959542
2069,8103,8227086,0.09573650100404558,0.9042634989959542
1871,7208,5706595,0.09589958825236772,0.9041004117476319
1290,5639,7601665,0.0959013054733193,0.9040986945266805
1822,7031,9655711,0.09592697719452177,0.9040730228054779
1336,5907,6387557,0.09592697719452177,0.9040730228054779
2218,8682,8443812,0.09613631533113262,0.9038636846688671
4,63,9579641,0.09623463880665266,0.903765361193347
263,1650,11030475,0.09659364386118842,0.9034063561388113
1068,4565,6220312,0.09659364386118842,0.9034063561388113
1958,7539,9513168,0.09659364386118842,0.9034063561388113
2142,8362,8677057,0.09659364386118842,0.9034063561388113
1916,7351,8364232,0.09659364386118842,0.9034063561388113
2024,7903,5353938,0.09659364386118842,0.9034063561388113
1178,4942,6231721,0.09659364386118842,0.9034063561388113
633,2966,12406807,0.09659364386118842,0.9034063561388113
1056,4536,5091479,0.09659364386118842,0.9034063561388113
1763,6895,8374077,0.09684822562806157,0.9031517743719388
2395,9455,9468848,0.0970917816637955,0.9029082183362042
2173,8512,9043947,0.0970917816637955,0.9029082183362042
748,3652,3110177,0.09723292158570104,0.9027670784142986
1770,6903,3559860,0.0972603105278551,0.9027396894721447
1766,6899,8590149,0.09740316767071225,0.9025968323292876
2325,9178,9099607,0.09759364386118843,0.9024063561388113
2231,8731,4813750,0.09759364386118843,0.9024063561388113
1242,5183,6863158,0.09759364386118843,0.9024063561388113
1907,7322,8218379,0.09759364386118843,0.9024063561388113
2379,9370,8329346,0.0977822223460896,0.9022177776539102
2342,9226,11139682,0.09789958825236772,0.9021004117476319
2393,9446,12266099,0.09789958825236772,0.9021004117476319
1968,7582,7812893,0.09789958825236772,0.9021004117476319
691,3336,2302997,0.09789958825236772,0.9021004117476319
2351,9263,9390228,0.09792697719452177,0.9020730228054779
2161,8471,6763884,0.09809178166379551,0.9019082183362042
624,2935,7106173,0.09809178166379551,0.9019082183362042
2074,8130,8709688,0.09826031052785511,0.9017396894721447
1920,7362,7602351,0.09826031052785511,0.9017396894721447
1974,7611,2449245,0.09889958825236773,0.9011004117476319
1872,7210,3548044,0.09891545305252494,0.9010845469474756
696,3353,10265898,0.09932308652560978,0.9006769134743906
2301,9043,11446424,0.09956625491903441,0.9004337450809653
563,2719,6949898,0.0996828523600849,0.9003171476399153
2353,9268,11296205,0.0997567311095106,0.900243268890489
536,2625,6029239,0.09976820944681926,0.9002317905531805
2343,9236,5683219,0.10008914616919838,0.8999108538308014
2328,9183,10920281,0.10027007164421219,0.8997299283557876
1223,5067,5877292,0.10042339777617727,0.8995766022238224
2345,9244,9458266,0.10059272558754288,0.8994072744124568
2389,9431,9592621,0.1026500445932351,0.8973499554067647
967,4310,12109267,0.10384134869677425,0.8961586513032261
1844,7121,11968463,0.10474612159261007,0.8952538784073905
360,1976,11752906,0.104925083974624,0.8950749160253766
2332,9200,8693536,0.10528025378425107,0.8947197462157491
1895,7270,4770174,0.105886841556137,0.8941131584438635
557,2701,5903749,0.10705375281955126,0.8929462471804492
2185,8547,5385410,0.10746034298397812,0.8925396570160221
1208,5029,7289338,0.10803743175118405,0.8919625682488163
1496,6381,7747091,0.11018505829796975,0.8898149417020302
1909,7326,3646449,0.11206443600137386,0.8879355639986266
1816,7016,8222395,0.11290719441104954,0.8870928055889504
1840,7094,10662202,0.11303084140073678,0.8869691585992634
913,4187,10937749,0.11410674884509697,0.8858932511549032
956,4287,10120548,0.1147110831553379,0.885288916844662
1169,4897,9967009,0.11499779022430072,0.8850022097756998
1942,7473,7700500,0.1150192565544334,0.8849807434455668
1715,6830,12300524,0.11530887634958244,0.8846911236504177
953,4279,6527078,0.11889249348186204,0.8811075065181382
2422,9548,8489260,0.12339522188448357,0.876604778115516
2051,8051,9909965,0.12495380564255985,0.8750461943574401
2275,8925,11672354,0.12531524243023454,0.8746847575697657
878,4106,7778427,0.12572918354342344,0.8742708164565768
999,4401,5819801,0.12588971875787278,0.8741102812421276
819,3929,9100953,0.12591972060895334,0.874080279391047
2354,9270,11350634,0.12637684796539997,0.8736231520346002
2063,8084,8308516,0.12795087916500297,0.8720491208349972
625,2936,7106173,0.12821160568050247,0.8717883943194981
1410,6126,6934045,0.13248720887331308,0.8675127911266873
818,3928,5175024,0.13295699748781373,0.8670430025121861
1536,6463,10850327,0.13414334652792517,0.8658566534720749
934,4231,5457326,0.13532364912715075,0.8646763508728494
1075,4586,8278073,0.13663795475642923,0.863362045243571
1269,5418,2994092,0.13680389869617465,0.8631961013038256
2240,8753,8760760,0.1372367955725894,0.8627632044274106
1019,4449,8397947,0.1377627643938907,0.8622372356061094
1771,6904,5384713,0.13776504952269683,0.862234950477303
2283,8959,10198225,0.13890850597985885,0.8610914940201414
890,4134,6311891,0.13921053767239586,0.8607894623276044
1919,7361,7592922,0.13939698043444848,0.8606030195655517
2138,8351,8394475,0.1411185744404737,0.8588814255595263
1641,6722,10083325,0.14621932153740833,0.853780678462592
2212,8654,8880317,0.1463588236544107,0.8536411763455896
1210,5031,6278670,0.14706547782317358,0.8529345221768266
268,1669,8261920,0.1474474513602386,0.8525525486397616
1015,4440,5208962,0.14748101650949214,0.8525189834905078
1095,4640,9935642,0.14876800123070483,0.8512319987692956
1013,4434,8216763,0.1488404388384241,0.8511595611615761
2266,8878,5263167,0.14900087319134342,0.8509991268086569
790,3826,12016267,0.15026215599686224,0.8497378440031383
895,4147,5431027,0.15276378526042145,0.8472362147395787
1108,4679,10747501,0.15389966524046989,0.8461003347595303
1220,5057,5900235,0.1546268273819949,0.8453731726180054
928,4223,12554634,0.15789544944610379,0.8421045505538968
884,4123,9898017,0.15926712655678749,0.8407328734432125
1275,5480,5184709,0.16020607921519484,0.839793920784805
2341,9223,9227215,0.16143070380607866,0.8385692961939216
1274,5477,5008501,0.16185574028716118,0.8381442597128389
1062,4548,10155029,0.16293050579604237,0.8370694942039575
2060,8076,3547178,0.1630485307775902,0.8369514692224099
410,2156,5906426,0.1662149807971744,0.8337850192028262
259,1629,4851530,0.16627771523297877,0.8337222847670216
2205,8637,2557350,0.1687003115062248,0.8312996884937757
2273,8898,8098960,0.16950840073764395,0.8304915992623562
2148,8384,6859546,0.169957025758619,0.8300429742413811
2255,8797,3645438,0.17310689644640392,0.8268931035535961
2323,9176,9084569,0.17593497049323922,0.8240650295067607
2147,8379,10855545,0.1761203743215845,0.8238796256784158
185,1258,4770365,0.17709046153455607,0.8229095384654438
581,2788,10252275,0.17774137766013584,0.8222586223398642
643,3018,11615258,0.1778559134233648,0.8221440865766351
2066,8095,6584278,0.18001031023999456,0.8199896897600056
2286,8982,2984990,0.18379968361972393,0.8162003163802763
2374,9355,9640649,0.18537095710529075,0.8146290428947095
2168,8502,10028792,0.19117934901592978,0.8088206509840706
2238,8747,10916600,0.19284753135759444,0.8071524686424059
2157,8448,4274071,0.19339595115283897,0.8066040488471614
902,4166,6186182,0.19480493619056694,0.8051950638094335
2295,9022,3848083,0.19612897192326356,0.8038710280767366
908,4181,2303903,0.1969127948188483,0.8030872051811522
1870,7207,11358389,0.19968108714327854,0.8003189128567221
1175,4922,9995771,0.20065190076372966,0.7993480992362704
1047,4505,5612697,0.20595955117336143,0.7940404488266385
552,2691,8008067,0.2069204495969452,0.7930795504030554
1921,7368,8362974,0.2085550293650892,0.7914449706349109
783,3804,4571844,0.20856143599889893,0.7914385640011014
111,874,4466677,0.2112669429773085,0.788733057022692
740,3621,7021681,0.21240531363678838,0.787594686363212
663,3177,10285631,0.21372730038257662,0.7862726996174236
654,3110,9958962,0.21830956728022508,0.7816904327197752
1132,4742,6368175,0.21851496812814927,0.781485031871851
2108,8243,7119481,0.22424393641144091,0.7757560635885593
1328,5890,2715695,0.22476869146741163,0.7752313085325888
651,3089,12366084,0.22595475528684614,0.7740452447131543
1226,5077,9230021,0.22741306632795175,0.7725869336720486
2177,8530,9340411,0.23011231608718719,0.769887683912813
2412,9510,8242769,0.23222624319497975,0.7677737568050202
749,3657,5942808,0.2329218676686442,0.7670781323313564
104,846,8804283,0.2339066429569697,0.766093357043031
1025,4458,3109550,0.2411329119320046,0.7588670880679956
1028,4466,7906892,0.24199046521910247,0.7580095347808977
1321,5856,9758089,0.2493328235307569,0.7506671764692442
203,1355,9634821,0.2499865433290511,0.7500134566709492
1031,4469,3098605,0.25766808777354067,0.7423319122264596
1202,5002,3236705,0.26175379028343415,0.738246209716566
1420,6154,6025174,0.2696254940923316,0.7303745059076684
2315,9147,12647757,0.2708487807452884,0.7291512192547116
1319,5849,9634821,0.2722194655663607,0.7277805344336393
122,983,7376983,0.27573252151721056,0.7242674784827899
806,3882,2852941,0.27578888811118024,0.7242111118888201
264,1651,5942808,0.2830555480567019,0.7169444519432983
866,4064,7450747,0.28779789866481337,0.712202101335187
439,2252,11752906,0.2892828908226055,0.710717109177394
178,1244,5542466,0.2922240779106888,0.7077759220893122
1051,4511,9782748,0.2958754637304133,0.7041245362695869
1437,6198,3553900,0.2996078492959184,0.7003921507040815
179,1245,5542466,0.30094889031574434,0.6990511096842563
541,2641,12406807,0.30210789157865126,0.6978921084213484
1121,4710,5695615,0.3037067204654958,0.6962932795345044
1913,7333,8838950,0.30755805461495156,0.6924419453850489
993,4372,4048898,0.30855076858612707,0.6914492314138728
2026,7921,8115647,0.30894346964606145,0.6910565303539381
1879,7231,4665571,0.3096912553287768,0.6903087446712236
313,1832,9334893,0.3103231141349036,0.6896768858650962
103,845,8804283,0.31038191158078454,0.6896180884192155
2184,8545,8278685,0.3141004657931936,0.6858995342068065
1116,4698,10549902,0.31586154057285865,0.6841384594271416
87,736,8494263,0.31741535934691384,0.682584640653086
964,4302,3934657,0.3197064111378541,0.6802935888621462
2102,8219,7447895,0.32050589222099973,0.6794941077789999
123,984,7376983,0.32078566671856146,0.6792143332814389
2397,9470,7954278,0.3234443898899825,0.6765556101100176
1144,4785,3559860,0.3237273190387645,0.6762726809612354
968,4311,8700895,0.3309652576793168,0.6690347423206829
2375,9357,9650579,0.3312020371061384,0.6687979628938613
804,3875,5780855,0.3333165926579365,0.6666834073420639
594,2829,1717722,0.3343772616634477,0.665622738336553
2155,8434,8216763,0.33460503588796897,0.6653949641120314
1817,7025,8107150,0.3351527575609335,0.6648472424390667
457,2315,6842807,0.33626942124749803,0.6637305787525022
1403,6111,3239171,0.3408614633560896,0.6591385366439103
962,4297,5389956,0.34147558414375784,0.6585244158562423
1654,6739,8439618,0.34162014040797684,0.658379859592023
124,985,7376983,0.34336372469712734,0.6566362753028728
1922,7372,9301564,0.34573280530195477,0.6542671946980461
2322,9172,6837283,0.3480321482298541,0.6519678517701458
946,4261,2558163,0.34807412344211996,0.6519258765578805
518,2564,9109857,0.35079202414258137,0.6492079758574186
2396,9462,12016243,0.3516018845421794,0.6483981154578202
451,2290,6467363,0.35308670586861746,0.6469132941313828
1179,4943,9536108,0.36034720812096005,0.6396527918790402
2094,8196,3733638,0.364560636733738,0.635439363266262
1955,7518,6019971,0.36658858301154884,0.6334114169884513
2307,9081,6878408,0.3669051124837124,0.6330948875162876
1461,6288,6350031,0.3710537433290544,0.6289462566709456
2415,9523,10011213,0.37114221321070623,0.6288577867892937
355,1965,9006186,0.37176935557663365,0.6282306444233667
1399,6104,6776555,0.3721289563821286,0.6278710436178715
2259,8835,12067960,0.3750839546561639,0.6249160453438364
2420,9543,7429287,0.37546591234519583,0.6245340876548043
2141,8361,6265961,0.37828140450916414,0.6217185954908363
2006,7821,10659624,0.37833007981098016,0.6216699201890199
2101,8218,6670610,0.37895096801921113,0.6210490319807891
1662,6751,10146103,0.38748548161167906,0.6125145183883213
941,4253,2572029,0.38836803337712306,0.6116319666228769
1794,6953,9093086,0.39268137393195723,0.6073186260680432
1934,7436,11241560,0.3944926717340395,0.6055073282659607
234,1504,4157325,0.3946608389759627,0.605339161024038
113,877,9100484,0.3958294768175249,0.6041705231824749
1317,5832,9758032,0.397800806300074,0.6021991936999259
1928,7390,3854496,0.4012746840961954,0.5987253159038046
460,2328,10917043,0.4065789703792639,0.5934210296207365
190,1286,5039228,0.40826456668232536,0.5917354333176748
2270,8889,9391817,0.41188067036650955,0.5881193296334903
798,3855,8949925,0.4134279959565626,0.5865720040434375
61,550,10141900,0.41385041951201534,0.5861495804879847
456,2314,10064256,0.41951952735419024,0.5804804726458098
2150,8404,10665228,0.42165037905819164,0.5783496209418081
700,3374,5131180,0.4228093952083429,0.5771906047916571
81,671,6607286,0.4236103784533672,0.576389621546633
540,2640,6609270,0.4278193022038756,0.5721806977961246
77,663,6837146,0.42925304897826755,0.5707469510217327
119,966,7376983,0.4327856578781012,0.5672143421218987
2140,8357,5966732,0.43590572716923903,0.5640942728307611
214,1396,3448130,0.4360212160404548,0.5639787839595451
372,2005,5621586,0.44182082695138075,0.5581791730486195
2229,8719,8625408,0.44310062072269646,0.5568993792773034
250,1591,2832589,0.4445700149081059,0.5554299850918939
937,4239,4750669,0.4456346385106615,0.5543653614893382
411,2160,12208631,0.45401412684354364,0.5459858731564563
244,1563,9758089,0.45733618071462606,0.5426638192853739
1083,4606,11338056,0.4585000279256962,0.5414999720743037
97,806,4274548,0.458505331386014,0.5414946686139861
1288,5606,3764879,0.46087258059708924,0.5391274194029108
506,2507,4249611,0.46125486924580117,0.5387451307541988
1798,6964,8162789,0.4615824681430572,0.5384175318569429
1882,7239,1432789,0.4635690631852104,0.5364309368147896
6,92,3453214,0.46690421822358047,0.5330957817764195
373,2006,9210387,0.4689771559984295,0.5310228440015705
112,876,9269281,0.47078980008676335,0.5292101999132367
2165,8489,9958962,0.4729261742249698,0.5270738257750301
2245,8765,10055126,0.47601287037210754,0.5239871296278925
706,3405,8456679,0.4785812689085222,0.5214187310914778
511,2532,4939533,0.4805733056106399,0.5194266943893602
1788,6938,3532985,0.4830701090964002,0.5169298909035999
1949,7502,2161949,0.4831573469475721,0.5168426530524277
936,4236,8628761,0.4851446292462368,0.5148553707537633
414,2172,2443393,0.4860478627934116,0.5139521372065883
828,3954,9886361,0.48649780445131197,0.5135021955486879
2263,8857,5816144,0.4916809949845305,0.5083190050154693
636,2975,10189546,0.492249643833451,0.5077503561665492
690,3332,7976520,0.4950613013157143,0.5049386986842858
2047,8010,12208631,0.4958397406270546,0.5041602593729453
857,4035,5802637,0.49616038220750425,0.5038396177924958
256,1612,10844890,0.49979850869267384,0.5002014913073262
231,1495,2579043,0.4998447134259097,0.5001552865740903
1287,5602,12253474,0.5012432758352278,0.49875672416477235
1097,4643,7285757,0.5049297119174256,0.4950702880825743
842,3996,8330207,0.5054451313382387,0.49455486866176135
2424,9555,8765560,0.508471157765796,0.491528842234204
24,252,8552202,0.5105814998702675,0.48941850012973254
1160,4869,3848966,0.5124682838118377,0.4875317161881623
520,2568,6716545,0.5159903141026367,0.4840096858973632
2370,9340,9268159,0.5164443868030045,0.48355561319699547
1271,5434,12154526,0.5166779158102695,0.4833220841897304
882,4118,11519187,0.5211548504276975,0.4788451495723024
2045,8008,5978559,0.5240354494551218,0.4759645505448783
1049,4509,3758922,0.5242058687041287,0.4757941312958713
80,670,6607286,0.5246003097485237,0.4753996902514762
1192,4980,3529290,0.5271682547018525,0.4728317452981475
529,2596,8639908,0.5317474850357855,0.46825251496421444
375,2009,2718778,0.5327060845612545,0.46729391543874566
1225,5072,9221528,0.5341179643483636,0.4658820356516365
2115,8273,2861126,0.5409794614883014,0.45902053851169844
156,1149,6705142,0.5416732359169646,0.45832676408303547
329,1886,6185476,0.5428446860625616,0.4571553139374383
293,1770,11073656,0.5446600694924637,0.4553399305075364
202,1354,9634821,0.5466244296674778,0.4533755703325222
101,837,9202151,0.5474379393117411,0.4525620606882591
1908,7323,11450414,0.5484565042785129,0.45154349572148683
595,2830,1717722,0.5513018528398096,0.4486981471601903
247,1577,4349442,0.5526906555937208,0.44730934440627934
2075,8132,2716801,0.5562970338437795,0.44370296615622
88,739,10928043,0.5575293519321182,0.44247064806788167
718,3482,9413156,0.5579060178625352,0.44209398213746476
1416,6145,4912650,0.5600147689948796,0.43998523100512044
1161,4872,9452897,0.5601797923082341,0.43982020769176605
750,3658,3232249,0.5620014350648445,0.43799856493515565
1039,4486,4762283,0.5636035628436411,0.4363964371563586
865,4061,9072639,0.5642958228885159,0.4357041771114841
2308,9083,4742188,0.5678062769184152,0.4321937230815847
668,3213,8261920,0.5699121907532532,0.43008780924674644
176,1242,5542466,0.5712143102931465,0.4287856897068536
147,1115,11870545,0.5742785127091278,0.425721487290872
1375,6019,6675757,0.5743544112614245,0.4256455887385755
1414,6137,3340165,0.577530790176601,0.4224692098233992
2305,9070,6507334,0.5834152030552815,0.4165847969447184
661,3165,2832589,0.5851609300816704,0.4148390699183291
2027,7926,8881169,0.5852903810481098,0.41470961895189035
2103,8222,7461521,0.5854819333738213,0.4145180666261789
96,802,8813698,0.5874646617894314,0.4125353382105689
1036,4482,12253769,0.5882746389359137,0.41172536106408625
1063,4549,11618569,0.5893959815354572,0.41060401846454275
1361,5960,6517255,0.5909692892371647,0.40903071076283515
146,1113,10153011,0.5936851850570133,0.40631481494298693
2324,9177,9087580,0.5957532136119239,0.4042467863880762
1938,7450,4076061,0.5978787379821465,0.4021212620178534
2407,9502,9141746,0.5990542785654561,0.4009457214345432
2293,9006,5858919,0.599097928794312,0.4009020712056883
891,4137,7834045,0.5992922141932087,0.40070778580679123
2216,8664,6209225,0.6016598727277485,0.39834012727225176
1398,6101,6765563,0.6018731372410129,0.39812686275898723
1786,6935,8934103,0.6062519794720034,0.39374802052799623
1841,7095,9008103,0.6078879646048305,0.3921120353951697
2373,9353,9604563,0.6083588925237922,0.39164110747620784
315,1849,9289704,0.6091613658401669,0.39083863415983305
930,4225,11290515,0.6120196197096194,0.3879803802903807
2406,9500,6869373,0.6130243014065588,0.3869756985934411
2135,8342,10813078,0.6132998541478036,0.3867001458521962
2158,8457,8845552,0.6136942994121751,0.38630570058782504
2262,8856,4078157,0.6143199745233829,0.38568002547661684
1406,6118,4833409,0.6155249550635985,0.38447504493640144
2372,9351,8581240,0.6167458400357227,0.3832541599642778
2123,8303,6443274,0.6174816953495711,0.3825183046504293
2304,9060,10452252,0.6192759404660189,0.3807240595339809
2156,8441,7868967,0.6194566733453167,0.3805433266546832
2019,7889,3240158,0.619856984969476,0.38014301503052345
