,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,ENC_LS,ENC_LS+MCMC,ENC_MCMC,ENC_none
8512,0.0,0.0,0.0,0.0,1.04347858,2454964.8419999997,0.0,0.49700000000000005,2.012,22.5,0.004461,0.76449,1.09,0.0219,81.91,2688.0,12313.82,3.53,0.2904,0.3534,3.3336442,7.5160227,8.6,1278.0,1.0,1.11111e+31,0.3703,6014.0,3.843,-0.04,2.246,1.281,298.25203999999997,45.396640999999995,13.292,13.788,13.243,13.08,12.993,12.088,11.802999999999999,11.737,0.853,19.88348,45.39673,0.4,0.3,-8e-06,-7e-06,0.4,-0.18,0.4,0.4,-0.07,0.4,0.0,1.0,0.0,0.0
8518,0.0,0.0,0.0,0.0,482.51700999999997,2455109.204,0.0,0.0846,14.790999999999999,573.0,0.021978,1.32877,2.3,1.2182,89.95,242.0,0.8,253.8,0.2992,0.3243,6.979320545715901,41.402595607611204,10.3,257.68476460987966,1.0,9.776492074111226e+30,0.3663295924922713,6168.0,4.488,-0.24,0.96,1.034,297.48312000000004,45.291142,15.054,15.47,15.003,14.876,14.823,13.942,13.620999999999999,13.517999999999999,0.62,19.832176999999998,45.291509999999995,-1.2,1.3,0.00033,-0.00022,10.3,-6.9,12.4,6.8,2.62,7.3,0.0,0.0,1.0,0.0
8520,0.0,0.0,0.0,0.0,148.179343,2455035.279,0.0,0.102,12.732999999999999,467.0,0.019514,0.6319600000000001,2.52,0.5425,89.94,367.0,4.29,90.2,0.2602,0.4096,4.2909403,8.668481,12.5,9.0,1.0,1.11111e+31,0.7197,5635.0,4.2780000000000005,0.14,1.183,0.9670000000000001,294.60629,43.937141,15.562999999999999,16.059,15.5,15.35,15.249,14.288,13.956,13.807,0.002,19.640324,43.93778,-3.7,2.3,0.0015199999999999999,-0.0008699999999999999,-0.31,0.59,0.66,-0.13,0.67,0.69,0.0,1.0,0.0,0.0
8526,0.0,0.0,0.0,0.0,16.1191449,2454979.798,0.0,0.6704,3.0389999999999997,262.0,0.015667,2.15332,1.34,0.1125,88.81,619.0,34.7,30.9,0.2442,0.4378,6.5093055,7.203212,8.2,70.0,1.0,1.11111e+28,0.33951399207798116,5319.0,4.513999999999999,-0.38,0.7829999999999999,0.7290000000000001,286.54742000000005,40.150539,15.696,16.373,15.659,15.405999999999999,15.267000000000001,14.325999999999999,13.869000000000002,13.796,0.0,19.103170000000002,40.15039,0.3,-0.5,-0.00047999999999999996,0.0006799999999999999,1.22,-0.37,1.28,-4.6,6.8,8.2,0.0,0.0,1.0,0.0
8530,0.0,0.0,0.0,0.0,5.1581317,2454964.731,0.0,0.032,7.773,37.9,0.005502,0.09587000000000001,2.02,0.0643,89.64,1642.0,1720.62,5.127999999999999,0.2172,0.4781,3.2236830000000003,8.398017,13.0,264.0,1.0,1.11111e+31,0.2082,5155.0,3.511,-0.2,3.355,1.331,291.0527,45.835128999999995,13.030999999999999,13.755999999999998,12.982999999999999,12.720999999999998,12.567,11.614,11.079,11.004000000000001,0.05,19.403553,45.83543,1.46,1.08,-4.1e-05,-2.9999999999999997e-05,-0.79,-0.81,1.13,-0.65,-0.71,0.96,0.0,1.0,0.0,0.0
8532,0.0,0.0,0.0,0.0,487.83894000000004,2455439.123,0.0,0.1252,32.77,453.0,0.019229,0.12099000000000001,3.94,1.2051,89.95,298.0,1.88,115.03,0.2387,0.4424,7.8081320000000005,8.030691000000001,8.8,3.0,1.0,1.11111e+31,0.5198369227428152,5421.0,3.8819999999999997,-0.22,1.8769999999999998,0.978,300.13855,46.061690999999996,13.728,14.385,13.683,13.446,13.297,12.277999999999999,11.899000000000001,11.790999999999999,0.005,20.009222,46.062,-0.5,1.1,0.00056,-0.00088,-0.02356660069781305,0.11701259103953444,0.8033432295186732,0.11321878224182856,0.029806003969571185,0.8822914384620434,0.0,0.0,1.0,0.0
8533,0.0,0.0,0.0,0.0,12.834857000000001,2454967.372,0.0,0.278,2.092,294.0,0.015581,11.01726,1.73,0.1045,89.65,755.0,76.96,45.78,0.22399999999999998,0.4695,3.7325964,9.294816,9.4,102.0,2.0,1.11111e+31,0.3898,5492.0,4.388999999999999,0.16,1.016,0.9209999999999999,291.81302,38.088181,15.331,15.897,15.272,15.089,14.97,14.040999999999999,13.689,13.57,0.522,19.454228,38.088,1.1,-0.7,-0.00032,-2e-05,0.89,0.7,1.14,0.78,0.5,0.95,0.0,1.0,0.0,0.0
8535,0.0,0.0,0.0,0.0,12.54474243,2454972.583,0.0,0.185,1.24,263.0,0.014828999999999998,55.16024,1.88,0.1062,89.86,840.0,117.9,77.1,0.2602,0.4096,3.6855062999999997,8.802952000000001,10.8,109.0,1.0,1.11111e+31,0.6958,5767.0,4.316,0.14,1.159,1.015,296.39547999999996,42.78014,15.082,15.673,15.046,14.829,14.68,13.673,13.329,13.277000000000001,0.7390000000000001,19.759698,42.78028,0.0,0.5,-2e-05,-0.00015,0.16,0.46,0.49,0.06,0.4,0.41,0.0,1.0,0.0,0.0
8540,0.0,0.0,0.0,0.0,5.70509519,2454969.202,0.0,0.469,1.58,284.0,0.015647,8.93685,1.58,0.0599,88.92,947.0,189.8,24.87,0.2327,0.4526,3.7303836,8.405696,9.2,190.0,1.0,1.11111e+31,0.2857,5455.0,4.448,0.04,0.927,0.88,287.31912,49.65699,15.597000000000001,16.226,15.517000000000001,15.328,15.217,14.213,13.790999999999999,13.783,0.057,19.154607000000002,49.65752,0.0,1.9,1e-05,-0.00042,-0.84,-0.33,0.91,-1.02,-0.13,1.03,0.0,1.0,0.0,0.0
8543,0.0,0.0,0.0,0.0,37.020023200000004,2454964.838,0.0,0.308,1.421,581.0,0.022144999999999998,100.82036,2.14,0.2165,89.91,507.0,15.66,194.0,0.2622,0.4035,3.5211577000000003,7.907945,6.6,29.0,1.0,1.11111e+31,0.4289,5685.0,4.537,0.04,0.8859999999999999,0.987,286.10281000000003,50.126540999999996,15.424000000000001,15.967,15.355,15.190999999999999,15.091,14.17,13.856,13.777999999999999,0.8170000000000001,19.073515,50.12681,-0.2,1.0,0.0001,-0.0004,0.71,1.48,1.64,0.82,1.68,1.87,0.0,1.0,0.0,0.0
8544,0.0,0.0,0.0,0.0,0.762950224,2454964.9159999997,0.0,0.19699999999999998,1.133,187.0,0.012509000000000001,4.42737,1.0,0.0151,87.81,1651.0,1763.73,5.15,0.2521,0.42100000000000004,3.7121832,12.504489999999999,15.8,1479.0,1.0,1.11111e+28,0.987,5385.0,4.61,-0.36,0.731,0.797,282.91397,47.970299,15.556,16.184,15.51,15.287,15.161,14.225999999999999,13.824000000000002,13.732000000000001,0.08199999999999999,18.860913,47.97065,-0.68,1.25,-0.00016,4.8e-05,2.41,-2.66,3.59,0.23,-0.84,0.87,0.0,1.0,0.0,0.0
8545,0.0,0.0,0.0,0.0,10.8614163,2454969.821,0.0,0.9390000000000001,6.02,64.8,0.009066,0.02253,1.01,0.0983,79.6,899.0,154.68,5.2,0.3058,0.3071,3.4687921999999998,8.97592,12.9,124.0,1.0,1.11111e+31,0.669,6339.0,4.454,-0.28,1.0170000000000001,1.069,281.95569,44.261532,13.517000000000001,13.832,13.456,13.382,13.357999999999999,12.572000000000001,12.29,12.220999999999998,0.006999999999999999,18.797043,44.26101,-0.1,-1.9,-1e-05,0.000118,-0.4,-1.12,1.19,-0.34,-1.19,1.24,0.0,1.0,0.0,0.0
8547,0.0,0.0,0.0,0.0,11.49589567,2454972.381,0.0,0.295,2.256,108.0,0.00965,7.60698,1.59,0.1037,89.55,1057.0,295.46,37.6,0.303,0.3166,3.2779910000000005,11.91882,13.2,118.0,1.0,1.11111e+31,0.1915,6290.0,4.133,-0.14,1.506,1.123,297.58194,40.5313,13.582,14.007,13.548,13.4,13.353,12.481,12.220999999999998,12.136,0.0,19.838838,40.531729999999996,1.68,1.5,-0.0002,-0.00021,-0.3,-1.12,1.14,-0.3,-1.05,1.09,0.0,1.0,0.0,0.0
8550,0.0,0.0,0.0,0.0,421.98194000000007,2455059.9390000002,0.0,0.1494,13.799000000000001,173.0,0.012190000000000001,1.3588799999999999,2.02,1.2041,89.95,334.0,2.96,233.9,0.318,0.273,5.4452552100292095,16.94006364740112,15.0,111.00290578489172,1.0,7.894972254544824e+30,-0.0750503555384654,6760.0,4.1930000000000005,-0.16,1.515,1.314,294.61761,44.216881,12.338,12.554,12.265999999999998,12.207,12.229000000000001,11.405999999999999,11.279000000000002,11.2,0.0,19.641106,44.21604,-2.6,-3.0,0.00049,0.00057,0.3,-1.4,1.4,0.4,-1.3,1.3,0.0,0.0,1.0,0.0
8552,0.0,0.0,0.0,0.0,641.60204,2455003.84,0.0,0.3218,16.762,237.0,0.014294,1.0226600000000001,1.61,1.4993,89.95,230.0,0.66,281.3,0.3036,0.3144,10.161172858586212,71.6177187101272,10.6,146.30212540343547,1.0,1.0637114536081917e+31,0.4389868451338816,6277.0,4.449,-0.18,1.031,1.085,285.79572,44.35051,14.152000000000001,14.507,14.075999999999999,14.0,13.966,13.112,12.782,12.752,0.0,19.052969,44.3505,-3.0,0.0,0.0007,-0.00011,-2.2,0.46,2.25,-2.2,0.34,2.23,0.0,0.0,1.0,0.0
8553,0.0,0.0,0.0,0.0,264.466625,2454967.9669999997,0.0,0.129,6.371,437.0,0.019316,8.91643,2.61,0.8599,89.98,346.0,3.41,320.6,0.3103,0.2947,14.725141,29.013546,27.0,5.0,1.0,1.11111e+31,0.6588,6551.0,4.337,-0.1,1.236,1.213,296.33813,45.545109000000004,11.154000000000002,11.423,11.112,11.039000000000001,11.052999999999999,10.289000000000001,10.089,10.031,0.701,19.7558721,45.545077,-0.1,-0.12,1e-05,7e-05,0.58,0.18,0.61,0.72,0.11,0.72,0.0,1.0,0.0,0.0
8562,0.0,0.0,0.0,0.0,8.2553499,2454968.17,0.0,0.9179999999999999,3.9589999999999996,54.5,0.00834,0.08408,3.28,0.0957,82.14,1462.0,1079.27,6.72,0.2326,0.4637,5.301964,9.022239,10.0,163.0,1.0,1.11111e+31,0.8761,5403.0,3.5589999999999997,0.26,3.6,1.714,287.51071,46.38995,13.815999999999999,14.152999999999999,13.747,13.672,13.638,12.874,12.536,12.487,0.774,19.167370000000002,46.38986,-0.4,-0.3,3.1e-05,2e-05,0.29,-0.36,0.46,0.42,-0.21,0.47,0.0,1.0,0.0,0.0
8567,0.0,0.0,0.0,0.0,6.65171459,2454970.6780000003,0.0,0.408,2.325,152.0,0.011219,3.54224,0.84,0.0628,88.85,713.0,61.01,20.23,0.1646,0.5508,3.2230694,8.288979,10.0,191.0,2.0,1.11111e+31,0.7969,4889.0,4.637,-0.22,0.6859999999999999,0.759,290.26027999999997,38.354988,14.975999999999999,15.758,14.927999999999999,14.640999999999998,14.49,13.477,12.907,12.831,0.121,19.350657,38.355340000000005,-1.2,1.3,0.00016,-0.00018999999999999998,-0.05,-0.45,0.45,-0.2,-0.4,0.4,0.0,1.0,0.0,0.0
8568,0.0,0.0,0.0,0.0,75.906736,2455018.696,0.0,0.0506,11.64,26.9,0.004771,0.41033000000000003,0.63,0.3438,89.95,507.0,15.65,50.0,0.2999,0.3169,7.478405499999999,8.695344,9.2,18.0,1.0,1.11111e+31,0.6777304299135102,6140.0,4.248,-0.4,1.206,0.941,286.14291000000003,43.236351,11.649000000000001,12.0,11.6,11.498,11.472000000000001,10.58,10.302999999999999,10.297,0.006999999999999999,19.076128,43.23576,-2.6,-2.1,8e-05,5.9999999999999995e-05,-1.1,-0.3,1.14,-1.51,-0.84,1.73,0.0,0.0,1.0,0.0
8571,0.0,0.0,0.0,0.0,1.75173647,2454965.3,0.0,0.6637,5.122000000000001,68.4,0.008072,0.06019,3.86,0.0421,72.19,4900.0,136315.31,2.137,0.2501,0.1504,4.5481133,9.634538000000001,10.2,490.0,3.0,1.11111e+31,0.49172356454574495,10894.0,3.667,0.07,4.378,3.2489999999999997,292.78702000000004,43.416039000000005,13.752,13.402000000000001,13.869000000000002,14.199000000000002,14.494000000000002,14.222000000000001,14.255,14.468,0.006999999999999999,19.519135000000002,43.415820000000004,0.0,-0.79,-4e-06,8.3e-05,0.0,0.14,0.14,-0.01,0.04,0.04,0.0,0.0,1.0,0.0
8580,0.0,0.0,0.0,0.0,137.396194,2454991.924,0.0,0.525,17.61,155.0,0.01166,0.13726,3.38,0.5691,89.42,517.0,16.87,51.5,0.2522,0.4219,4.1066256,8.659348,13.2,11.0,1.0,1.11111e+31,0.6261,5425.0,3.7039999999999997,-0.16,2.655,1.304,280.52133,43.077068,13.668,14.286,13.603,13.402999999999999,13.255,12.245,11.815,11.74,0.467,18.701394,43.07723,-1.1,0.6,2.9999999999999997e-05,-0.00013000000000000002,-2.1,-0.66,2.2,-2.1,-0.72,2.2,0.0,1.0,0.0,0.0
8585,0.0,0.0,0.0,0.0,2.43135542,2454966.921,0.0,0.12,1.401,124.0,0.010274,7.556660000000001,1.07,0.0357,89.48,1422.0,965.4,13.32,0.3058,0.3071,4.6962523,8.208845,9.3,555.0,1.0,1.11111e+31,0.7005,6231.0,4.488,-0.32,0.955,1.025,296.4718,40.681622,15.225,15.663,15.183,15.037,14.944,14.073,13.754000000000001,13.707,0.035,19.764809,40.68193,0.9,1.13,-0.00025,-4e-05,-0.4,-1.64,1.69,-0.9,-1.06,1.37,0.0,1.0,0.0,0.0
8589,0.0,0.0,0.0,0.0,8.0018897,2454968.419,0.0,0.442,3.425,103.0,0.009431,1.2585899999999999,0.9,0.0776,88.44,864.0,131.75,16.21,0.2676,0.3928,2.6537175,7.3697395000000006,9.8,168.0,1.0,1.11111e+31,0.1507,5830.0,4.54,-0.14,0.8759999999999999,0.97,290.91504,40.988499,15.032,15.534,14.966,14.817,14.718,13.819,13.475,13.413,0.084,19.394377,40.98799,1.7,-1.8,-0.00011,0.00015,-0.08,-0.7,0.7,0.0,-0.6,0.6,0.0,1.0,0.0,0.0
8590,0.0,0.0,0.0,0.0,317.06241600000004,2455130.837,0.0,0.6729999999999999,7.438,443.0,0.020361,2.93522,1.59,0.8404,89.85,218.0,0.54,249.9,0.2337,0.4535,5.9911275,10.324731,9.8,5.0,1.0,1.11111e+31,0.1265,5366.0,4.625,-0.4,0.715,0.7929999999999999,300.34525,46.339882,14.634,15.235,14.578,14.376,14.243,13.284,12.865,12.79,0.065,20.023054000000002,46.3401,1.4,0.79,-0.00081,0.00015,0.57,0.27,0.63,0.64,0.38,0.74,0.0,1.0,0.0,0.0
8597,0.0,0.0,0.0,0.0,7.23524221,2454968.232,0.0,0.182,2.685,60.0,0.007012000000000001,3.0664599999999997,0.82,0.0716,89.49,948.0,191.14,20.4,0.2291,0.4603,5.870540599999999,9.036653,15.2,137.0,5.0,1.11111e+31,0.0797,5574.0,4.354,0.12,1.065,0.9329999999999999,285.72848999999997,42.65453,12.639000000000001,13.122,12.585999999999999,12.432,12.373,11.421,11.034,10.989,0.153,19.048560000000002,42.65475,-0.26,0.8,1e-05,-5e-05,-0.36,0.7,0.8,-0.42,0.5,0.7,0.0,1.0,0.0,0.0
8598,0.0,0.0,0.0,0.0,11.8187288,2454965.51,0.0,0.282,4.0169999999999995,249.0,0.014436000000000001,1.42469,2.09,0.1031,89.26,919.0,168.38,21.910999999999998,0.2638,0.4046,3.263199,8.598025999999999,10.3,88.0,2.0,1.1111e+31,0.883,5803.0,4.211,0.14,1.328,1.046,295.96893,38.867168,15.270999999999999,15.751,15.224,15.065,14.97,14.161,13.812000000000001,13.767999999999999,0.005,19.731256,38.86625,-0.3,-3.3,0.00015,0.00058,-0.5,-0.91,1.02,-0.5,-1.01,1.11,0.0,1.0,0.0,0.0
8601,0.0,0.0,0.0,0.0,2.352446342,2454964.938,0.0,0.755,1.6802,32.5,0.0056630000000000005,1.25108,1.24,0.0376,83.94,2173.0,5269.29,7.1530130000000005,0.3183,0.2705,2.779945,7.9244924,7.2,570.0,1.0,1.11111e+31,0.9658,6749.0,3.9410000000000003,-0.34,2.003,1.28,282.15485,43.867352000000004,12.047,12.234000000000002,11.984000000000002,11.944,11.977,11.192,11.023,10.99,0.701,18.810307,43.86727,-0.6,-0.29,1.4000000000000001e-05,6e-06,-0.47,-0.02,0.47,-0.47,-0.08,0.48,1.0,0.0,0.0,0.0
8610,0.0,0.0,0.0,0.0,0.849362238,2454965.142,0.0,0.45299999999999996,1.36,115.0,0.009854,2.17949,0.85,0.0169,84.05,1498.0,1190.04,4.36,0.1405,0.5896,3.4543459999999997,10.053408000000001,11.9,1332.0,1.0,1.11111e+28,0.7454,4973.0,4.595,0.36,0.7879999999999999,0.8909999999999999,291.45813,47.15863,15.357000000000001,16.183,15.277999999999999,15.003,14.86,13.802999999999999,13.258,13.19,0.142,19.430521,47.15806,-0.73,-2.04,-0.000101,-4.1e-05,2.7,1.8,3.2,0.63,-0.31,0.7,0.0,1.0,0.0,0.0
8618,0.0,0.0,0.0,0.0,76.37924,2455038.0609999998,0.0,0.7333,0.645,276.0,0.016922,838.20398,1.73,0.3286,89.95,406.0,6.41,637.0,0.2347,0.449,8.98463842506726,30.2456938277171,5.7,98.67625778116152,1.0,9.688747970590432e+30,0.4929756391276146,5451.0,4.404,-0.14,0.9359999999999999,0.81,285.82982999999996,49.39431,13.717,14.294,13.640999999999998,13.47,13.345,12.379000000000001,11.931,11.867,0.32299999999999995,19.055309,49.39395,-0.5,-1.3,8e-05,0.00036,0.4,1.4,1.4,0.4,1.5,1.6,0.0,0.0,1.0,0.0
8619,0.0,0.0,0.0,0.0,61.611129000000005,2454966.891,0.0,0.364,14.96,82.9,0.008499,0.1292,1.29,0.32299999999999995,89.29,597.0,30.02,29.6,0.31,0.2931,4.1051269999999995,8.857732,22.0,24.0,1.0,1.11111e+31,0.4466,6533.0,4.227,-0.24,1.386,1.1840000000000002,292.43137,49.368561,12.332,12.604000000000001,12.279000000000002,12.216,12.206,11.347999999999999,11.114,11.075,0.036000000000000004,19.495394,49.368629999999996,-1.06,0.26,8.7e-05,-1.4999999999999999e-05,0.16,0.38,0.41,0.15,0.46,0.48,0.0,1.0,0.0,0.0
8626,0.0,0.0,0.0,0.0,2.46506501,2454965.885,0.0,0.6323,6.218,39.8,0.006079,0.04836,1.14,0.0395,75.06,1999.0,3777.82,2.495,0.3216,0.2615,5.949512,10.800519,10.3,253.0,1.0,1.0011e+31,0.6788655591925767,6881.0,4.101,-0.24,1.714,1.3559999999999999,288.21976,47.041278999999996,12.446,12.640999999999998,12.380999999999998,12.349,12.354000000000001,11.567,11.38,11.309000000000001,0.002,19.214655399999998,47.041181,0.2,-0.36,-2.7000000000000002e-05,3.1e-05,-0.06,0.09,0.11,-0.09,-0.04,0.09,0.0,0.0,1.0,0.0
8634,0.0,0.0,0.0,0.0,4.2742605000000005,2454966.046,0.0,0.08900000000000001,2.687,264.0,0.015000999999999999,1.92782,1.88,0.0533,89.59,1326.0,730.69,12.3,0.3124,0.2859,3.6110059999999997,7.14677,11.4,17.0,2.0,1.01e+22,0.6169,6477.0,4.361000000000001,-0.26,1.148,1.102,283.06863,48.802078,14.495999999999999,14.82,14.453,14.357000000000001,14.35,13.508,13.19,13.210999999999999,0.41100000000000003,18.871247,48.802640000000004,0.2,2.0,-0.0001,-0.00033999999999999997,0.01,0.04,0.04,0.15,0.25,0.29,0.0,1.0,0.0,0.0
8637,0.0,0.0,0.0,0.0,3.09872834,2454967.393,0.0,0.133,1.89,248.0,0.014297,3.9500800000000003,0.64,0.0313,89.39,579.0,26.6,12.61,0.426,0.2631,3.079318,7.869526,10.1,434.0,1.0,1.11111e+31,0.4652,3628.0,4.842,-0.2,0.41,0.42700000000000005,286.81915,37.859009,15.87,17.408,16.029,15.210999999999999,14.774000000000001,13.527000000000001,12.925,12.718,0.5329999999999999,19.121239000000003,37.85882,-1.6,-0.7,0.00028,0.0,0.5,-1.2,1.3,0.3,-1.1,1.1,0.0,1.0,0.0,0.0
8638,0.0,0.0,0.0,0.0,129.222771,2455088.1859999998,0.0,0.867,7.272,445.0,0.022805000000000002,0.45198,2.01,0.461,89.33,288.0,1.63,73.6,0.1496,0.5746,4.293926,8.144032000000001,12.0,10.0,1.0,1.11111e+31,0.6818,4934.0,4.515,0.14,0.809,0.7809999999999999,298.70001,43.976490000000005,14.784,15.607000000000001,14.731,14.431,14.265,13.16,12.655,12.572000000000001,0.013999999999999999,19.913307999999997,43.97616,-1.04,-1.2,0.00062,0.00058,-0.1,1.95,1.95,0.1,2.2,2.2,0.0,1.0,0.0,0.0
8639,0.0,0.0,0.0,0.0,3.07551068,2454967.469,0.0,0.005,1.683,46.1,0.006171,5.5559400000000005,0.84,0.0416,89.98,1389.0,879.95,14.06,0.2602,0.4096,3.180042,7.6574883,10.1,429.0,1.0,1.11111e+31,0.0215,5763.0,4.256,0.12,1.242,1.014,282.84103,44.049728,13.359000000000002,13.817,13.307,13.163,13.113,12.248,11.92,11.885,0.005,18.856034,44.0504,-1.4,2.4,4.9e-05,-0.000105,-0.39,-0.26,0.47,-0.49,-0.22,0.53,0.0,1.0,0.0,0.0
8641,0.0,0.0,0.0,0.0,4.25907841,2454968.581,0.0,0.36200000000000004,4.513,28.1,0.004852,0.32638,0.7,0.0504,86.94,1253.0,583.12,6.79,0.2329,0.4554,3.4648760000000003,8.861572,11.5,316.0,1.0,1.11111e+31,0.9508,5560.0,4.173,0.1,1.3159999999999998,0.9420000000000001,289.77121,44.139969,12.832,13.312000000000001,12.78,12.627,12.55,11.69,11.33,11.288,0.821,19.318068,44.13984,-0.5,-0.5,1.3000000000000001e-05,6e-06,-0.35,0.31,0.47,-0.3,-0.1,0.3,0.0,1.0,0.0,0.0
8642,0.0,0.0,0.0,0.0,4.83014159,2454967.644,0.0,0.034,0.9570000000000001,192.0,0.012676,48.2389,1.3,0.0549,89.95,1039.0,275.02,39.0,0.2622,0.4035,4.072043,8.7853,11.7,278.0,1.0,1.11111e+31,0.8654,5693.0,4.467,-0.02,0.9390000000000001,0.943,296.69574,44.150760999999996,14.991,15.572000000000001,14.939,14.743,14.635,13.773,13.366,13.339,0.0,19.779675,44.15123,-1.6,1.7,0.00047000000000000004,-0.00044,-1.49,1.41,2.05,-1.27,1.27,1.79,0.0,1.0,0.0,0.0
8648,0.0,0.0,0.0,0.0,24.2783801,2454987.5130000003,0.0,0.7170000000000001,4.564,714.0,0.026305000000000002,0.8528,2.03,0.1456,88.62,432.0,8.27,29.8,0.0656,0.6854,9.485224,12.511366,13.6,54.0,6.0,1.11111e+31,0.2314,4450.0,4.583,0.14,0.7070000000000001,0.698,286.74857000000003,45.158741,14.164000000000001,15.257,14.155999999999999,13.696,13.402999999999999,12.274000000000001,11.635,11.212,0.0,19.116557,45.158840000000005,-0.53,0.35,-0.0002,-0.0009699999999999999,0.29,0.42,0.51,-0.64,-0.44,0.78,0.0,1.0,0.0,0.0
8651,0.0,0.0,0.0,0.0,6.60180003,2454970.476,0.0,0.204,2.6239999999999997,213.0,0.013259,3.0171900000000003,1.25,0.0684,89.39,875.0,138.25,19.08,0.2291,0.4603,3.208965,8.885752,8.1,207.0,1.0,1.11111e+31,0.1423,5591.0,4.559,0.07,0.86,0.977,291.13574,38.905429999999996,15.414000000000001,16.004,15.350999999999999,15.162,15.065,14.195,13.789000000000001,13.696,0.965,19.409049,38.90547,0.0,0.2,-1e-05,-4e-05,0.2,-0.3,0.4,0.2,-0.3,0.4,0.0,1.0,0.0,0.0
8654,0.0,0.0,0.0,0.0,382.5891,2455205.831,0.0,0.042,11.7,298.0,0.015918,2.10941,2.15,1.0393,89.99,305.0,2.05,253.7,0.3058,0.3071,4.795005000000001,7.206372999999999,10.5,4.0,1.0,1.11111e+31,0.1323,6337.0,4.261,-0.34,1.239,1.0190000000000001,289.92197000000004,45.10392,13.677999999999999,14.052999999999999,13.655999999999999,13.517000000000001,13.558,12.686,12.366,12.384,0.99,19.32816,45.1031,1.1,-2.8,-0.0001,0.0,-0.15601898010420878,0.20526621815814414,1.1837826431079876,-0.2799834234976446,0.10731687550538062,1.2789681768015704,0.0,1.0,0.0,0.0
8660,0.0,0.0,0.0,0.0,32.4185265,2454994.425,0.0,0.7105,5.154,111.0,0.010304,0.74035,1.62,0.1877,88.81,687.0,52.7,34.5,0.2747,0.379,49.36822888406348,139.39209838344522,7.9,317.0915463230733,1.0,1.0645704381547359e+31,0.3441708152432012,5622.0,4.044,-0.38,1.4409999999999998,0.84,297.0217,50.769112,13.325,13.857999999999999,13.273,13.097000000000001,12.984000000000002,12.013,11.624,11.581,0.0,19.801410999999998,50.76956,-1.21,1.6,0.00022200000000000003,0.00013000000000000002,-2.43,-0.4,2.5,-1.5,2.9,3.3,0.0,0.0,1.0,0.0
8662,0.0,0.0,0.0,0.0,1.118510435,2454964.609,0.0,0.251,1.111,72.7,0.007890000000000001,6.45795,0.75,0.0208,88.09,1684.0,1898.51,7.53,0.2965,0.3342,4.012302399999999,8.018559,9.9,1191.0,1.0,1.11111e+31,0.9863,5918.0,4.544,-0.26,0.865,0.956,293.2793,41.403679,14.796,15.282,14.755,14.588,14.524000000000001,13.627,13.277000000000001,13.279000000000002,0.409,19.551929,41.4039,-1.0,0.8,5.2000000000000004e-05,-4.7e-05,0.42,-0.13,0.44,0.73,-0.08,0.73,0.0,1.0,0.0,0.0
8663,0.0,0.0,0.0,0.0,2.28494301,2454965.923,0.0,0.013000000000000001,1.01,162.0,0.011559999999999999,19.412570000000002,1.0,0.0321,89.96,1180.0,458.39,17.5,0.2434,0.4341,3.3640220000000003,8.627483999999999,10.6,449.0,1.0,1.11101e+31,0.8248,5396.0,4.571000000000001,-0.16,0.789,0.845,285.33963,41.539749,15.181,15.800999999999998,15.124,14.915,14.779000000000002,13.897,13.425999999999998,13.302,0.017,19.022617999999998,41.53904,-1.0,-2.6,0.00015,0.00035,-0.41,-0.09,0.42,-0.32,0.06,0.32,0.0,1.0,0.0,0.0
8664,0.0,0.0,0.0,0.0,439.21977999999996,2455356.3140000002,0.0,0.2863,9.392000000000001,342.0,0.017205,4.15804,1.81,1.1379,89.95,266.0,1.18,348.7,0.3062,0.2855,5.958456,7.231165,10.3,3.0,1.0,1.11111e+31,0.6611869586350984,6553.0,4.479,-0.64,0.9620000000000001,1.0170000000000001,293.16168,41.538158,13.993,14.287,13.964,13.868,13.85,13.067,12.811,12.779000000000002,0.087,19.544135,41.53846,0.9,1.1,-0.0003,-0.00036,0.33,0.2,0.4,0.31,0.3,0.4,0.0,0.0,1.0,0.0
